Respid,ConjointFinal,dR,dProfile,Immigrant_preferred,Application,Country,Language,Profession,Employment,Gender,Ethnicity
340,4x1,405,1,0,Short-term work,Vietnam,Tried Korean but unable,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
340,4x2,405,2,1,Claim asylum,United States,Spoke via interpreter,Agricultural worker,Has contract with employer,Female,Ethnic Korean
340,5x1,405,1,0,Claim asylum,Vietnam,Tried Korean but unable,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
340,5x2,405,2,1,Claim asylum,China,Broken Korean,Doctor,Has contract with employer,Male,Non-ethnic Korean
340,6x1,405,1,0,Short-term work,North Korea,Fluent Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
340,6x2,405,2,1,Resettle,Japan,Fluent Korean,Research scientist,Will look for work after arrival,Male,Non-ethnic Korean
346,1x1,411,1,1,Claim asylum,Japan,Fluent Korean,Teacher,Has contract with employer,Female,Non-ethnic Korean
346,1x2,411,2,0,Study,Japan,Fluent Korean,Nurse,Has contract with employer,Male,Non-ethnic Korean
346,2x1,411,1,0,Study,United States,Broken Korean,Teacher,No plans to look for work,Male,Non-ethnic Korean
346,2x2,411,2,1,Claim asylum,United States,Broken Korean,Teacher,Has contract with employer,Female,Ethnic Korean
346,3x1,411,1,1,Short-term work,Japan,Tried Korean but unable,Computer programmer,Job interviews only,Female,Ethnic Korean
346,3x2,411,2,0,Resettle,Yemen,Spoke via interpreter,Doctor,Has contract with employer,Female,Ethnic Korean
346,4x1,411,1,1,Resettle,Japan,Spoke via interpreter,Nurse,Will look for work after arrival,Male,Ethnic Korean
346,4x2,411,2,0,Claim asylum,China,Spoke via interpreter,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
346,5x1,411,1,0,Resettle,Yemen,Tried Korean but unable,Nurse,Will look for work after arrival,Female,Non-ethnic Korean
346,5x2,411,2,1,Short-term work,North Korea,Fluent Korean,Research scientist,Has contract with employer,Female,Ethnic Korean
346,6x1,411,1,1,Resettle,China,Tried Korean but unable,Research scientist,Job interviews only,Female,Non-ethnic Korean
346,6x2,411,2,0,Claim asylum,China,Broken Korean,Nurse,Job interviews only,Male,Non-ethnic Korean
347,1x1,412,1,1,Study,Japan,Fluent Korean,Office worker,No plans to look for work,Female,Non-ethnic Korean
347,1x2,412,2,0,Claim asylum,North Korea,Spoke via interpreter,Agricultural worker,Job interviews only,Female,Non-ethnic Korean
347,2x1,412,1,0,Claim asylum,North Korea,Broken Korean,Doctor,Job interviews only,Male,Non-ethnic Korean
347,2x2,412,2,1,Resettle,North Korea,Fluent Korean,Office worker,No plans to look for work,Female,Ethnic Korean
347,3x1,412,1,1,Study,Yemen,Tried Korean but unable,Nurse,Has contract with employer,Female,Ethnic Korean
347,3x2,412,2,0,Claim asylum,Yemen,Tried Korean but unable,Childcare provider,No plans to look for work,Female,Non-ethnic Korean
347,4x1,412,1,1,Claim asylum,Vietnam,Broken Korean,Computer programmer,Has contract with employer,Female,Ethnic Korean
347,4x2,412,2,0,Claim asylum,North Korea,Tried Korean but unable,Doctor,Has contract with employer,Female,Ethnic Korean
347,5x1,412,1,0,Claim asylum,China,Spoke via interpreter,Office worker,Job interviews only,Male,Ethnic Korean
347,5x2,412,2,1,Study,North Korea,Broken Korean,Teacher,Has contract with employer,Male,Non-ethnic Korean
347,6x1,412,1,1,Claim asylum,United States,Spoke via interpreter,Teacher,Job interviews only,Female,Ethnic Korean
347,6x2,412,2,0,Short-term work,Yemen,Tried Korean but unable,Research scientist,No plans to look for work,Male,Ethnic Korean
349,1x1,414,1,0,Resettle,China,Tried Korean but unable,Nurse,No plans to look for work,Female,Ethnic Korean
349,1x2,414,2,1,Study,Yemen,Spoke via interpreter,Research scientist,Job interviews only,Female,Ethnic Korean
349,2x1,414,1,1,Short-term work,United States,Broken Korean,Agricultural worker,No plans to look for work,Male,Ethnic Korean
349,2x2,414,2,0,Short-term work,United States,Tried Korean but unable,Doctor,Will look for work after arrival,Male,Ethnic Korean
349,3x1,414,1,1,Resettle,Japan,Spoke via interpreter,Agricultural worker,Job interviews only,Male,Ethnic Korean
349,3x2,414,2,0,Study,North Korea,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Non-ethnic Korean
349,4x1,414,1,1,Study,United States,Fluent Korean,Research scientist,Will look for work after arrival,Female,Non-ethnic Korean
349,4x2,414,2,0,Claim asylum,China,Spoke via interpreter,Doctor,No plans to look for work,Male,Non-ethnic Korean
349,5x1,414,1,0,Study,Vietnam,Broken Korean,Doctor,Job interviews only,Male,Ethnic Korean
349,5x2,414,2,1,Resettle,Vietnam,Spoke via interpreter,Teacher,Has contract with employer,Male,Non-ethnic Korean
349,6x1,414,1,1,Resettle,Yemen,Spoke via interpreter,Doctor,Has contract with employer,Female,Non-ethnic Korean
349,6x2,414,2,0,Short-term work,North Korea,Spoke via interpreter,Teacher,Will look for work after arrival,Female,Non-ethnic Korean
350,1x1,415,1,1,Resettle,United States,Fluent Korean,Office worker,Job interviews only,Male,Non-ethnic Korean
350,1x2,415,2,0,Resettle,North Korea,Broken Korean,Office worker,Has contract with employer,Female,Ethnic Korean
350,2x1,415,1,0,Claim asylum,Vietnam,Fluent Korean,Research scientist,No plans to look for work,Male,Non-ethnic Korean
350,2x2,415,2,1,Resettle,Yemen,Fluent Korean,Research scientist,Has contract with employer,Female,Ethnic Korean
350,3x1,415,1,1,Study,China,Tried Korean but unable,Teacher,No plans to look for work,Male,Non-ethnic Korean
350,3x2,415,2,0,Short-term work,Yemen,Fluent Korean,Computer programmer,Has contract with employer,Female,Non-ethnic Korean
350,4x1,415,1,0,Study,Yemen,Tried Korean but unable,Doctor,Job interviews only,Female,Ethnic Korean
350,4x2,415,2,1,Resettle,North Korea,Spoke via interpreter,Agricultural worker,No plans to look for work,Male,Ethnic Korean
350,5x1,415,1,1,Resettle,Yemen,Tried Korean but unable,Research scientist,No plans to look for work,Male,Ethnic Korean
350,5x2,415,2,0,Short-term work,China,Fluent Korean,Agricultural worker,Will look for work after arrival,Male,Ethnic Korean
350,6x1,415,1,0,Short-term work,Yemen,Spoke via interpreter,Research scientist,Will look for work after arrival,Male,Non-ethnic Korean
350,6x2,415,2,1,Resettle,China,Tried Korean but unable,Research scientist,Has contract with employer,Male,Ethnic Korean
353,1x1,419,1,0,Short-term work,Japan,Tried Korean but unable,Doctor,Has contract with employer,Male,Non-ethnic Korean
353,1x2,419,2,1,Resettle,Yemen,Broken Korean,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
353,2x1,419,1,1,Short-term work,Yemen,Broken Korean,Doctor,Has contract with employer,Male,Non-ethnic Korean
353,2x2,419,2,0,Claim asylum,Vietnam,Fluent Korean,Childcare provider,Job interviews only,Female,Non-ethnic Korean
353,3x1,419,1,1,Claim asylum,United States,Fluent Korean,Computer programmer,Has contract with employer,Male,Non-ethnic Korean
353,3x2,419,2,0,Study,China,Fluent Korean,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
353,4x1,419,1,0,Study,North Korea,Tried Korean but unable,Nurse,Job interviews only,Male,Non-ethnic Korean
353,4x2,419,2,1,Claim asylum,North Korea,Tried Korean but unable,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
353,5x1,419,1,0,Claim asylum,China,Spoke via interpreter,Doctor,Will look for work after arrival,Male,Non-ethnic Korean
353,5x2,419,2,1,Short-term work,United States,Broken Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
353,6x1,419,1,0,Resettle,Japan,Tried Korean but unable,Childcare provider,Job interviews only,Male,Ethnic Korean
353,6x2,419,2,1,Claim asylum,Japan,Broken Korean,Agricultural worker,Job interviews only,Female,Ethnic Korean
354,1x1,420,1,0,Study,Yemen,Broken Korean,Nurse,No plans to look for work,Female,Ethnic Korean
354,1x2,420,2,1,Short-term work,United States,Tried Korean but unable,Childcare provider,Will look for work after arrival,Female,Non-ethnic Korean
354,2x1,420,1,0,Claim asylum,Vietnam,Tried Korean but unable,Nurse,No plans to look for work,Female,Non-ethnic Korean
354,2x2,420,2,1,Study,North Korea,Spoke via interpreter,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
354,3x1,420,1,1,Resettle,Vietnam,Tried Korean but unable,Agricultural worker,Job interviews only,Female,Ethnic Korean
354,3x2,420,2,0,Resettle,Vietnam,Spoke via interpreter,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
354,4x1,420,1,1,Resettle,United States,Spoke via interpreter,Nurse,Has contract with employer,Female,Non-ethnic Korean
354,4x2,420,2,0,Claim asylum,Japan,Tried Korean but unable,Teacher,Job interviews only,Female,Non-ethnic Korean
354,5x1,420,1,1,Study,United States,Spoke via interpreter,Office worker,Job interviews only,Male,Non-ethnic Korean
354,5x2,420,2,0,Study,Vietnam,Fluent Korean,Computer programmer,No plans to look for work,Female,Ethnic Korean
354,6x1,420,1,1,Resettle,North Korea,Tried Korean but unable,Childcare provider,Job interviews only,Female,Ethnic Korean
354,6x2,420,2,0,Resettle,Yemen,Broken Korean,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
357,1x1,423,1,1,Study,Vietnam,Broken Korean,Computer programmer,Job interviews only,Female,Non-ethnic Korean
357,1x2,423,2,0,Claim asylum,Vietnam,Broken Korean,Childcare provider,Job interviews only,Female,Non-ethnic Korean
357,2x1,423,1,1,Resettle,North Korea,Fluent Korean,Doctor,Job interviews only,Female,Non-ethnic Korean
357,2x2,423,2,0,Claim asylum,United States,Broken Korean,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
357,3x1,423,1,1,Study,Yemen,Fluent Korean,Doctor,Will look for work after arrival,Female,Non-ethnic Korean
357,3x2,423,2,0,Study,Yemen,Fluent Korean,Nurse,Job interviews only,Female,Ethnic Korean
357,4x1,423,1,1,Claim asylum,Yemen,Broken Korean,Teacher,Will look for work after arrival,Male,Ethnic Korean
357,4x2,423,2,0,Resettle,Vietnam,Broken Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
357,5x1,423,1,0,Short-term work,Japan,Spoke via interpreter,Agricultural worker,Has contract with employer,Female,Ethnic Korean
357,5x2,423,2,1,Study,Japan,Broken Korean,Research scientist,Has contract with employer,Female,Non-ethnic Korean
357,6x1,423,1,1,Resettle,United States,Spoke via interpreter,Nurse,No plans to look for work,Female,Non-ethnic Korean
357,6x2,423,2,0,Resettle,China,Tried Korean but unable,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
358,1x1,424,1,0,Study,Yemen,Fluent Korean,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
358,1x2,424,2,1,Claim asylum,Yemen,Fluent Korean,Doctor,Job interviews only,Male,Non-ethnic Korean
358,2x1,424,1,0,Short-term work,Vietnam,Tried Korean but unable,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
358,2x2,424,2,1,Resettle,Yemen,Spoke via interpreter,Research scientist,Job interviews only,Female,Ethnic Korean
358,3x1,424,1,0,Short-term work,China,Tried Korean but unable,Research scientist,Will look for work after arrival,Female,Ethnic Korean
358,3x2,424,2,1,Study,China,Fluent Korean,Teacher,Will look for work after arrival,Male,Non-ethnic Korean
358,4x1,424,1,1,Resettle,China,Broken Korean,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
358,4x2,424,2,0,Claim asylum,China,Tried Korean but unable,Nurse,Job interviews only,Female,Ethnic Korean
358,5x1,424,1,0,Study,Japan,Broken Korean,Doctor,No plans to look for work,Female,Ethnic Korean
358,5x2,424,2,1,Resettle,United States,Broken Korean,Computer programmer,No plans to look for work,Female,Ethnic Korean
358,6x1,424,1,1,Resettle,Japan,Spoke via interpreter,Nurse,Job interviews only,Male,Non-ethnic Korean
358,6x2,424,2,0,Claim asylum,Yemen,Tried Korean but unable,Doctor,Will look for work after arrival,Male,Non-ethnic Korean
360,1x1,426,1,1,Claim asylum,United States,Fluent Korean,Nurse,Has contract with employer,Female,Non-ethnic Korean
360,1x2,426,2,0,Claim asylum,China,Spoke via interpreter,Childcare provider,Job interviews only,Female,Ethnic Korean
360,2x1,426,1,0,Claim asylum,Yemen,Spoke via interpreter,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
360,2x2,426,2,1,Claim asylum,China,Broken Korean,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
360,3x1,426,1,1,Resettle,China,Fluent Korean,Agricultural worker,Will look for work after arrival,Male,Ethnic Korean
360,3x2,426,2,0,Claim asylum,North Korea,Spoke via interpreter,Nurse,Will look for work after arrival,Female,Non-ethnic Korean
360,4x1,426,1,0,Short-term work,North Korea,Broken Korean,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
360,4x2,426,2,1,Short-term work,Vietnam,Tried Korean but unable,Office worker,Will look for work after arrival,Female,Ethnic Korean
360,5x1,426,1,0,Claim asylum,Vietnam,Tried Korean but unable,Office worker,Has contract with employer,Male,Non-ethnic Korean
360,5x2,426,2,1,Study,Yemen,Broken Korean,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
360,6x1,426,1,1,Claim asylum,Japan,Broken Korean,Agricultural worker,Job interviews only,Female,Ethnic Korean
360,6x2,426,2,0,Resettle,Yemen,Tried Korean but unable,Office worker,No plans to look for work,Female,Non-ethnic Korean
369,1x1,435,1,0,Claim asylum,China,Tried Korean but unable,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
369,1x2,435,2,1,Claim asylum,Vietnam,Tried Korean but unable,Doctor,No plans to look for work,Female,Non-ethnic Korean
369,2x1,435,1,1,Claim asylum,United States,Broken Korean,Childcare provider,Has contract with employer,Male,Non-ethnic Korean
369,2x2,435,2,0,Claim asylum,Yemen,Tried Korean but unable,Childcare provider,Job interviews only,Female,Non-ethnic Korean
369,3x1,435,1,1,Study,Vietnam,Broken Korean,Teacher,Has contract with employer,Male,Ethnic Korean
369,3x2,435,2,0,Resettle,China,Fluent Korean,Childcare provider,Has contract with employer,Male,Ethnic Korean
369,4x1,435,1,0,Resettle,North Korea,Spoke via interpreter,Agricultural worker,No plans to look for work,Female,Non-ethnic Korean
369,4x2,435,2,1,Study,North Korea,Fluent Korean,Computer programmer,Job interviews only,Female,Ethnic Korean
369,5x1,435,1,1,Claim asylum,China,Fluent Korean,Doctor,No plans to look for work,Male,Non-ethnic Korean
369,5x2,435,2,0,Short-term work,United States,Broken Korean,Computer programmer,Has contract with employer,Male,Non-ethnic Korean
369,6x1,435,1,1,Study,North Korea,Fluent Korean,Computer programmer,Has contract with employer,Female,Non-ethnic Korean
369,6x2,435,2,0,Claim asylum,Yemen,Fluent Korean,Teacher,No plans to look for work,Male,Non-ethnic Korean
376,1x1,442,1,0,Study,Vietnam,Tried Korean but unable,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
376,1x2,442,2,1,Study,Japan,Tried Korean but unable,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
376,2x1,442,1,1,Resettle,Vietnam,Tried Korean but unable,Office worker,Will look for work after arrival,Female,Ethnic Korean
376,2x2,442,2,0,Short-term work,Vietnam,Tried Korean but unable,Research scientist,Will look for work after arrival,Male,Ethnic Korean
376,3x1,442,1,1,Resettle,United States,Spoke via interpreter,Research scientist,Job interviews only,Male,Ethnic Korean
376,3x2,442,2,0,Short-term work,Vietnam,Tried Korean but unable,Research scientist,Will look for work after arrival,Female,Non-ethnic Korean
376,4x1,442,1,0,Claim asylum,Yemen,Fluent Korean,Doctor,Has contract with employer,Male,Non-ethnic Korean
376,4x2,442,2,1,Claim asylum,Vietnam,Fluent Korean,Nurse,Will look for work after arrival,Male,Ethnic Korean
376,5x1,442,1,0,Study,China,Tried Korean but unable,Computer programmer,Will look for work after arrival,Female,Non-ethnic Korean
376,5x2,442,2,1,Claim asylum,United States,Tried Korean but unable,Doctor,No plans to look for work,Female,Non-ethnic Korean
376,6x1,442,1,0,Claim asylum,North Korea,Spoke via interpreter,Childcare provider,Job interviews only,Male,Ethnic Korean
376,6x2,442,2,1,Resettle,Yemen,Spoke via interpreter,Teacher,Has contract with employer,Female,Ethnic Korean
381,1x1,448,1,1,Short-term work,Yemen,Broken Korean,Research scientist,Job interviews only,Female,Non-ethnic Korean
381,1x2,448,2,0,Short-term work,North Korea,Fluent Korean,Agricultural worker,Has contract with employer,Female,Ethnic Korean
